Date,mean_prec,mean_pet,mean_temp
1979-03-26,0.004094904087272728,2.1641642228739,8.78505781818184
1979-03-27,0.02871892745454545,2.1641642228739,9.760348363636384
1979-03-28,2.8582500488727267,2.1641642228739,9.150199818181841
1979-03-29,8.099618731636365,2.1641642228739,5.673010727272748
1979-03-30,0.23970333264000007,2.1641642228739,5.325132181818205
1979-03-31,1.3973967992727279,2.1641642228739,3.794304363636383
1979-04-01,1.9761047681454538,3.1760000000000006,-0.3749745454545229
1979-04-02,0.04925119066036364,3.1760000000000006,0.8687430909091104
1979-04-03,0.13606472319272728,3.1760000000000006,4.010424181818204
1979-04-04,0.1158972637090909,3.1760000000000006,5.702523636363662
1979-04-05,0.17156429991272737,3.1760000000000006,5.32965745454548
1979-04-06,0.8752179896727276,3.1760000000000006,4.504454545454571
1979-04-07,0.09064285741963637,3.1760000000000006,7.627807818181838
1979-04-08,0.4387124520436364,3.1760000000000006,7.775268181818205
1979-04-09,0.38628182661818206,3.1760000000000006,5.856524545454567
1979-04-10,0.0016379616436363639,3.1760000000000006,9.373202363636388
1979-04-11,3.4204103786181808,3.1760000000000006,8.641792909090928
1979-04-12,2.5695838036363625,3.1760000000000006,0.2860298181818414
1979-04-13,0.0,3.1760000000000006,5.379116181818203
1979-04-14,0.0012133049149090909,3.1760000000000006,9.897959636363657
1979-04-15,0.0,3.1760000000000006,12.53207490909093
1979-04-16,0.023693340349090906,3.1760000000000006,12.133584909090928
1979-04-17,0.06248077685672725,3.1760000000000006,14.970140545454571
1979-04-18,0.01844208548509091,3.1760000000000006,14.032334545454564
1979-04-19,0.05666133986181818,3.1760000000000006,16.073797272727294
1979-04-20,0.008262606458181818,3.1760000000000006,16.32031254545457
1979-04-21,1.6489186049454547,3.1760000000000006,15.36481181818184
1979-04-22,10.236559549090913,3.1760000000000006,12.426895454545473
1979-04-23,0.14815054230545446,3.1760000000000006,11.795345636363653
1979-04-24,1.353074312290909,3.1760000000000006,13.679591636363655
1979-04-25,1.0367487146181824,3.1760000000000006,14.290569454545473
1979-04-26,0.7474063374545453,3.1760000000000006,10.52900672727275
1979-04-27,0.24706128130909102,3.1760000000000006,11.37339472727275
1979-04-28,0.4996020366545454,3.1760000000000006,15.19883254545457
1979-04-29,1.4254729060363631,3.1760000000000006,14.704420727272753
1979-04-30,7.496014097454544,3.1760000000000006,9.48468163636366
1979-05-01,0.3093236180945456,3.666334310850439,11.366179454545478
1979-05-02,0.972521674254545,3.666334310850439,8.811480000000023
1979-05-03,0.04243533964363636,3.666334310850439,12.159917818181839
1979-05-04,0.5422781850327276,3.666334310850439,14.686629272727298
1979-05-05,8.302500528,3.666334310850439,7.924758000000024
1979-05-06,0.7998986504727272,3.666334310850439,8.280589454545476
1979-05-07,0.11055380603781817,3.666334310850439,10.956909090909111
1979-05-08,0.09680228736436362,3.666334310850439,12.920934545454568
1979-05-09,0.17065133153454531,3.666334310850439,13.945506909090925
1979-05-10,1.0590202123636365,3.666334310850439,10.391357454545476
1979-05-11,5.3120514728727235,3.666334310850439,8.581272727272749
1979-05-12,0.5580681678545454,3.666334310850439,11.332258909090937
1979-05-13,0.4892063449309093,3.666334310850439,12.440524363636392
1979-05-14,1.5691034378181816,3.666334310850439,9.744112000000024
1979-05-15,0.024054074020363636,3.666334310850439,11.46208309090911
1979-05-16,0.023607502721454544,3.666334310850439,12.782143454545473
1979-05-17,0.0,3.666334310850439,13.986035272727284
1979-05-18,0.1601684221527273,3.666334310850439,15.75513072727275
1979-05-19,0.9431859615272723,3.666334310850439,12.740462363636388
1979-05-20,0.037764750720000004,3.666334310850439,15.08111345454547
1979-05-21,0.017213330255999998,3.666334310850439,16.815971272727296
1979-05-22,0.03892697023854545,3.666334310850439,15.592726909090933
1979-05-23,0.0,3.666334310850439,15.092840909090926
1979-05-24,0.0003639914836363637,3.666334310850439,16.777521636363666
1979-05-25,0.13969126156363634,3.666334310850439,15.437504363636382
1979-05-26,0.15528740061818175,3.666334310850439,13.158874727272744
1979-05-27,0.03205344442909091,3.666334310850439,15.724059090909112
1979-05-28,0.04262185640727273,3.666334310850439,15.392620181818202
1979-05-29,0.09171609816000001,3.666334310850439,19.029160000000015
1979-05-30,0.3606622980872729,3.666334310850439,16.54335381818184
1979-05-31,0.4628713324363639,3.666334310850439,15.722955636363661
1979-06-01,9.679015579636367,5.225696969696969,15.571933272727287
1979-06-02,0.21384968880000008,5.225696969696969,19.102647818181847
1979-06-03,10.597978747636363,5.225696969696969,15.013626181818202
1979-06-04,2.6176913319272734,5.225696969696969,14.172194727272753
1979-06-05,0.04059573725672727,5.225696969696969,17.499237818181847
1979-06-06,0.0,5.225696969696969,19.388576909090936
1979-06-07,0.09361719618763636,5.225696969696969,19.226618545454553
1979-06-08,1.9851706865454546,5.225696969696969,21.048323454545475
1979-06-09,13.561047312000003,5.225696969696969,17.682961818181838
1979-06-10,0.07000473298909089,5.225696969696969,18.382284363636387
1979-06-11,0.017386322683636362,5.225696969696969,18.525522000000013
1979-06-12,0.03141246449454545,5.225696969696969,19.97321581818184
1979-06-13,0.0,5.225696969696969,22.001677636363656
1979-06-14,0.0,5.225696969696969,22.50157272727274
1979-06-15,0.0022567471330909093,5.225696969696969,22.34254381818184
1979-06-16,0.04371485823272727,5.225696969696969,22.650004545454568
1979-06-17,8.966784200727272,5.225696969696969,18.636255818181848
1979-06-18,6.153636299345453,5.225696969696969,17.87880127272729
1979-06-19,3.6475382543999997,5.225696969696969,20.094881090909116
1979-06-20,0.30663988786909097,5.225696969696969,21.079292363636387
1979-06-21,0.5716802247272728,5.225696969696969,22.624364181818212
1979-06-22,10.399472395636366,5.225696969696969,17.345477272727297
1979-06-23,0.4531048145454545,5.225696969696969,19.923618363636393
1979-06-24,0.5795870437090909,5.225696969696969,18.168914181818206
1979-06-25,0.015331048446545453,5.225696969696969,21.45147254545456
1979-06-26,0.03739936078254545,5.225696969696969,20.51207181818184
1979-06-27,0.13605297901090907,5.225696969696969,21.87927127272729
1979-06-28,0.006248520392727273,5.225696969696969,22.962886909090933
1979-06-29,0.2534553386530909,5.225696969696969,22.167880545454576
1979-06-30,0.30770846884363656,5.225696969696969,21.99440090909093
1979-07-01,10.06609653927273,4.110205278592375,19.337482000000033
1979-07-02,10.04971379869091,4.110205278592375,16.259770000000014
1979-07-03,16.22307888872728,4.110205278592375,14.38236581818184
1979-07-04,32.647688007272734,4.110205278592375,14.146142727272743
1979-07-05,0.559818278487273,4.110205278592375,15.919354000000025
1979-07-06,0.3277636621090912,4.110205278592375,18.27060181818184
1979-07-07,2.993914993745454,4.110205278592375,20.350638727272738
1979-07-08,24.48058467490909,4.110205278592375,16.77185763636365
1979-07-09,0.03537647585454545,4.110205278592375,20.064220000000024
1979-07-10,2.7627398805818184,4.110205278592375,20.678504181818198
1979-07-11,21.377374272,4.110205278592375,17.46834709090911
1979-07-12,0.6826088247447274,4.110205278592375,20.920538000000022
1979-07-13,4.226997899781817,4.110205278592375,22.22313600000001
1979-07-14,30.793750917818187,4.110205278592375,20.17183090909094
1979-07-15,32.122415205818186,4.110205278592375,18.65284509090911
1979-07-16,0.2715866391272729,4.110205278592375,19.414199454545475
1979-07-17,0.4393296026181817,4.110205278592375,20.848056727272755
1979-07-18,2.3962100378181814,4.110205278592375,19.333350363636395
1979-07-19,0.7652156460436362,4.110205278592375,20.228073090909113
1979-07-20,0.017926580247272728,4.110205278592375,19.587585090909116
1979-07-21,0.005580416574545455,4.110205278592375,20.743794909090933
1979-07-22,0.28288663701818184,4.110205278592375,21.615288363636388
1979-07-23,1.0236422479854546,4.110205278592375,21.187261818181838
1979-07-24,2.0759242114909084,4.110205278592375,22.08545181818184
1979-07-25,11.145465298909091,4.110205278592375,21.3004401818182
1979-07-26,4.355859189818182,4.110205278592375,21.719395454545477
1979-07-27,3.1579201121454545,4.110205278592375,22.089596000000018
1979-07-28,0.8449674532363637,4.110205278592375,22.75352563636367
1979-07-29,6.16136309149091,4.110205278592375,21.83065363636366
1979-07-30,2.8788489499636363,4.110205278592375,21.04101145454548
1979-07-31,4.189082864727272,4.110205278592375,20.855713454545473
1979-08-01,4.972916333236363,3.7151319648093852,19.843845454545484
1979-08-02,4.024513429090909,3.7151319648093852,20.168345090909114
1979-08-03,3.4605753364363623,3.7151319648093852,21.38226618181822
1979-08-04,0.5491583729454544,3.7151319648093852,22.64918290909094
1979-08-05,0.8895413978181815,3.7151319648093852,23.342086181818203
1979-08-06,2.9755924731927275,3.7151319648093852,22.695182545454564
1979-08-07,5.039471836363635,3.7151319648093852,22.15057600000003
1979-08-08,0.5039809974545458,3.7151319648093852,23.31142836363639
1979-08-09,0.4409296459636364,3.7151319648093852,24.487752909090922
1979-08-10,0.32694218880000003,3.7151319648093852,24.160344727272744
1979-08-11,2.4376034919272715,3.7151319648093852,22.38309327272729
1979-08-12,4.08249903970909,3.7151319648093852,21.47200072727276
1979-08-13,6.553454675869092,3.7151319648093852,20.50349054545457
1979-08-14,0.6495134386036364,3.7151319648093852,21.3797452727273
1979-08-15,2.1754987387636358,3.7151319648093852,20.067234909090928
1979-08-16,1.6334315637818173,3.7151319648093852,20.991560181818205
1979-08-17,1.001532893410909,3.7151319648093852,16.97972363636366
1979-08-18,0.034195658378181816,3.7151319648093852,18.960329818181837
1979-08-19,0.1791797240509091,3.7151319648093852,18.457949272727294
1979-08-20,0.023537815527272726,3.7151319648093852,19.994919272727298
1979-08-21,3.6176339777454545,3.7151319648093852,21.71339545454548
1979-08-22,7.176296306181819,3.7151319648093852,19.514050727272735
1979-08-23,0.6990127659927269,3.7151319648093852,18.547731454545477
1979-08-24,0.0633894862341818,3.7151319648093852,19.877689272727306
1979-08-25,1.392842608581818,3.7151319648093852,21.445239818181857
1979-08-26,1.9951063208727278,3.7151319648093852,15.879305454545474
1979-08-27,2.4524280222545447,3.7151319648093852,12.587675818181841
1979-08-28,8.90692687418182,3.7151319648093852,11.818343272727295
1979-08-29,5.368512650181816,3.7151319648093852,13.344526181818201
1979-08-30,13.467655125818185,3.7151319648093852,13.102911272727297
1979-08-31,0.49635159212072727,3.7151319648093852,14.684214000000015
1979-09-01,0.009142405898181816,2.7989090909090915,15.560505636363652
1979-09-02,4.714419982254546,2.7989090909090915,16.02039000000002
1979-09-03,6.206958537163638,2.7989090909090915,14.957991272727288
1979-09-04,1.3296081562472724,2.7989090909090915,14.42566963636366
1979-09-05,0.022047113890909086,2.7989090909090915,14.649087454545473
1979-09-06,0.029701704567272724,2.7989090909090915,15.670452727272753
1979-09-07,0.08767697422690908,2.7989090909090915,16.00993800000002
1979-09-08,0.08763173414400001,2.7989090909090915,17.33314981818184
1979-09-09,0.07358517353018179,2.7989090909090915,17.870351090909107
1979-09-10,0.7525586476276365,2.7989090909090915,17.96434800000002
1979-09-11,2.375254160290909,2.7989090909090915,16.005793090909112
1979-09-12,9.609735534545457,2.7989090909090915,14.155903090909101
1979-09-13,9.427415035636361,2.7989090909090915,11.392560363636377
1979-09-14,8.787904184727273,2.7989090909090915,11.476813636363655
1979-09-15,1.8001066433454544,2.7989090909090915,12.974973272727295
1979-09-16,0.19141326327272737,2.7989090909090915,14.022342545454562
1979-09-17,0.03959537369454545,2.7989090909090915,15.386632181818198
1979-09-18,0.8406551118458182,2.7989090909090915,15.653458909090924
1979-09-19,14.520827323636365,2.7989090909090915,13.64844109090911
1979-09-20,12.923405520000006,2.7989090909090915,13.996945636363654
1979-09-21,16.113117154909094,2.7989090909090915,11.462046727272746
1979-09-22,7.261647957818181,2.7989090909090915,10.575237090909113
1979-09-23,5.054623145890908,2.7989090909090915,11.105334000000031
1979-09-24,0.018151041551999997,2.7989090909090915,12.06441890909093
1979-09-25,0.03276956238545454,2.7989090909090915,13.62897054545457
1979-09-26,0.9520088674909091,2.7989090909090915,12.56051981818184
1979-09-27,4.395299882181818,2.7989090909090915,10.308853090909109
1979-09-28,6.159204912,2.7989090909090915,9.983320545454568
1979-09-29,0.12942846425454543,2.7989090909090915,11.917535272727292
1979-09-30,0.15286605617454543,2.7989090909090915,13.283037454545477
1979-10-01,0.18481497120000012,2.5065102639296195,12.974162000000025
1979-10-02,0.12688934249454548,2.5065102639296195,12.325451272727294
1979-10-03,0.14966087570618178,2.5065102639296195,11.543825272727299
1979-10-04,0.03472703018181818,2.5065102639296195,12.123993636363657
1979-10-05,0.2675728832290911,2.5065102639296195,10.914908909090935
1979-10-06,0.1758424467054547,2.5065102639296195,11.820164181818198
1979-10-07,0.32973512413090905,2.5065102639296195,10.94603872727275
1979-10-08,0.3110811211767273,2.5065102639296195,9.938959090909115
1979-10-09,0.010121562968727273,2.5065102639296195,10.665649818181842
1979-10-10,0.05151258828218182,2.5065102639296195,11.986550181818203
1979-10-11,0.039905432129454535,2.5065102639296195,12.828839090909113
1979-10-12,0.722845194384,2.5065102639296195,11.407570545454568
1979-10-13,0.022101215768727266,2.5065102639296195,12.65461763636366
1979-10-14,0.3071439642327273,2.5065102639296195,13.120652545454567
1979-10-15,2.8461881607272725,2.5065102639296195,11.730904909090933
1979-10-16,6.960674404363637,2.5065102639296195,7.619696727272746
1979-10-17,0.5010367847563638,2.5065102639296195,7.878664363636386
1979-10-18,0.003366921141818182,2.5065102639296195,9.287246545454565
1979-10-19,0.23865676167272723,2.5065102639296195,10.8491072727273
1979-10-20,0.012739701687272726,2.5065102639296195,8.86368763636366
1979-10-21,0.10079598149236361,2.5065102639296195,8.685786363636387
1979-10-22,4.065445458327274,2.5065102639296195,8.983518545454567
1979-10-23,0.13142629453090904,2.5065102639296195,10.748540363636383
1979-10-24,0.03825461904,2.5065102639296195,10.651984909090933
1979-10-25,0.10900373152581813,2.5065102639296195,10.427551818181842
1979-10-26,0.6482999733818181,2.5065102639296195,9.947936545454564
1979-10-27,0.021204395279999996,2.5065102639296195,11.476431090909117
1979-10-28,0.09444428956363636,2.5065102639296195,11.640951090909113
1979-10-29,0.15442796434909092,2.5065102639296195,10.902781454545472
1979-10-30,0.03687300531490909,2.5065102639296195,10.882496181818206
1979-10-31,0.02981641355345454,2.5065102639296195,11.132972909090928
1979-11-01,0.08161735418181817,1.4251515151515148,11.73323945454548
1979-11-02,0.6182522909454544,1.4251515151515148,11.427469272727294
1979-11-03,5.590186005818185,1.4251515151515148,7.865511090909115
1979-11-04,1.264472669890909,1.4251515151515148,7.549239818181838
1979-11-05,0.011041074785454545,1.4251515151515148,6.634484363636386
1979-11-06,0.021190370482909088,1.4251515151515148,7.771438909090931
1979-11-07,0.0,1.4251515151515148,8.724946909090928
1979-11-08,0.008497467700363635,1.4251515151515148,10.021313272727292
1979-11-09,1.2292290807272728,1.4251515151515148,8.728884000000024
1979-11-10,6.031932117818182,1.4251515151515148,-1.3219909090908872
1979-11-11,4.730563078472729,1.4251515151515148,0.23007509090911277
1979-11-12,0.03468696894545454,1.4251515151515148,0.696441272727295
1979-11-13,0.13647719869090902,1.4251515151515148,2.017615636363654
1979-11-14,0.18162716146909086,1.4251515151515148,2.4102540000000223
1979-11-15,0.5643696215127274,1.4251515151515148,3.292271272727296
1979-11-16,1.6735823380363632,1.4251515151515148,1.4780605454545697
1979-11-17,0.8124974094545458,1.4251515151515148,-2.071617272727251
1979-11-18,0.0037404458007272725,1.4251515151515148,-3.515616727272708
1979-11-19,0.019837535476363632,1.4251515151515148,-2.085580363636349
1979-11-20,0.03298282769454545,1.4251515151515148,-1.4402947272727074
1979-11-21,0.13370475706909088,1.4251515151515148,-0.3305729090908885
1979-11-22,0.0011223070472727273,1.4251515151515148,-1.3031925454545248
1979-11-23,0.00024266097163636364,1.4251515151515148,-2.009355636363612
1979-11-24,0.009936967343999998,1.4251515151515148,0.49235745454547813
1979-11-25,0.022221180231272727,1.4251515151515148,-1.006461818181799
1979-11-26,0.023841441613090906,1.4251515151515148,-0.9353538181817984
1979-11-27,0.010998609137454544,1.4251515151515148,-0.08015199999997549
1979-11-28,0.012739701687272726,1.4251515151515148,-1.8080454545454339
1979-11-29,0.012739701687272726,1.4251515151515148,-0.583819999999977
1979-11-30,0.019085286536727274,1.4251515151515148,0.8731729090909301
1979-12-01,0.011890388269090908,0.9644574780058656,-0.351237454545435
1979-12-02,0.15323102943709097,0.9644574780058656,1.479736363636386
1979-12-03,0.0067052429672727265,0.9644574780058656,1.019339272727295
1979-12-04,0.0,0.9644574780058656,1.8752007272727464
1979-12-05,0.027834948130909087,0.9644574780058656,2.5985896363636605
1979-12-06,0.024933416225454544,0.9644574780058656,2.1218867272727495
1979-12-07,0.02426875112727273,0.9644574780058656,3.6990149090909292
1979-12-08,0.034385061469090906,0.9644574780058656,2.5069630909091125
1979-12-09,0.0032759232872727278,0.9644574780058656,2.2016832727272946
1979-12-10,0.04708836397090908,0.9644574780058656,2.3999129090909315
1979-12-11,0.05475789498327272,0.9644574780058656,1.3628361818182053
1979-12-12,0.06457168213963635,0.9644574780058656,1.2432356363636534
1979-12-13,0.3157833536509093,0.9644574780058656,1.910502727272751
1979-12-14,0.5682618017585456,0.9644574780058656,2.3259750909091106
1979-12-15,0.4954287965672729,0.9644574780058656,0.7853221818182058
1979-12-16,0.00682484016,0.9644574780058656,1.2496343636363887
1979-12-17,0.1197835656087273,0.9644574780058656,0.3454021818181993
1979-12-18,0.02839999105309091,0.9644574780058656,1.631926363636388
1979-12-19,0.3060051933381819,0.9644574780058656,2.335414181818201
1979-12-20,0.2601783847854547,0.9644574780058656,1.310860909090929
1979-12-21,0.5036708265600002,0.9644574780058656,0.6955827272727519
1979-12-22,0.43377168877090916,0.9644574780058656,-1.1246627272727023
1979-12-23,0.029140984398545452,0.9644574780058656,-0.8802012727272499
1979-12-24,0.0030939275563636364,0.9644574780058656,-3.101247272727252
1979-12-25,0.013115826187636364,0.9644574780058656,-2.9050609090908925
1979-12-26,0.002435276321454546,0.9644574780058656,-1.0889141818181625
1979-12-27,0.05004611953309091,0.9644574780058656,-1.6271423636363394
1979-12-28,0.0009099786981818182,0.9644574780058656,-1.5207343636363413
1979-12-29,0.034196999279999994,0.9644574780058656,-1.2541534545454334
1979-12-30,0.33876741456,0.9644574780058656,0.8661280000000178
1979-12-31,0.24973928085818192,0.9644574780058656,-2.469058909090888
1980-01-01,0.06340925736,1.020175953079179,-4.815250363636341
1980-01-02,0.033444750161454546,1.020175953079179,-2.9518332727272463
1980-01-03,1.2276760123636359,1.020175953079179,-3.446116181818162
1980-01-04,0.25673750583272725,1.020175953079179,-3.883933636363616
1980-01-05,0.03671042405672726,1.020175953079179,-4.240224181818161
1980-01-06,0.0,1.020175953079179,-4.03549290909089
1980-01-07,0.0,1.020175953079179,-3.7787418181817976
1980-01-08,0.0,1.020175953079179,-1.9388403636363436
1980-01-09,0.0029119318254545454,1.020175953079179,-2.2394427272727055
1980-01-10,0.019969854986181815,1.020175953079179,-2.979535454545433
1980-01-11,0.8958502778181817,1.020175953079179,-4.85367272727271
1980-01-12,0.046978170283636364,1.020175953079179,-4.071030909090888
1980-01-13,0.01633108416872727,1.020175953079179,-4.209542727272705
1980-01-14,0.003002929658181818,1.020175953079179,-3.9786805454545204
1980-01-15,0.004094904087272728,1.020175953079179,-2.8261330909090683
1980-01-16,0.0,1.020175953079179,-1.5428298181817974
1980-01-17,0.34890649723636374,1.020175953079179,-1.14291327272725
1980-01-18,0.47462657847272727,1.020175953079179,-1.8311652727272532
1980-01-19,0.004185901985454545,1.020175953079179,-3.241812545454527
1980-01-20,0.021863754702545455,1.020175953079179,-3.0900410909090708
1980-01-21,0.017811316219636362,1.020175953079179,-1.2440692727272542
1980-01-22,0.03384514074763636,1.020175953079179,0.2856914545454763
1980-01-23,0.03835863507054545,1.020175953079179,0.6213883636363841
1980-01-24,0.03785483620363637,1.020175953079179,1.0373634545454757
1980-01-25,0.060058593599999995,1.020175953079179,1.1309156363636537
1980-01-26,0.09521356154181813,1.020175953079179,2.194222727272748
1980-01-27,0.25234951501090913,1.020175953079179,1.2958630909091096
1980-01-28,2.6029068772363644,1.020175953079179,-2.196168181818162
1980-01-29,3.005719654690909,1.020175953079179,-5.9616490909090665
1980-01-30,0.5368309062981818,1.020175953079179,-9.717997636363616
1980-01-31,0.03889248927272727,1.020175953079179,-8.250779999999981
1980-02-01,0.0029580172843636362,1.2104702194357366,-6.526439272727248
1980-02-02,0.034554239515636354,1.2104702194357366,-5.279938727272704
1980-02-03,0.07094753295272725,1.2104702194357366,-5.85274818181816
1980-02-04,0.054588321621818175,1.2104702194357366,-8.747017636363616
1980-02-05,0.10659778054690909,1.2104702194357366,-8.280945090909066
1980-02-06,0.226267702298182,1.2104702194357366,-6.657409090909064
1980-02-07,0.03330283042909091,1.2104702194357366,-4.797454181818161
1980-02-08,0.037009758458181816,1.2104702194357366,-5.445290909090888
1980-02-09,0.0,1.2104702194357366,-4.7632169090908905
1980-02-10,0.0019239549600000001,1.2104702194357366,-2.4863050909090703
1980-02-11,0.0016743608072727274,1.2104702194357366,-3.0768779999999807
1980-02-12,0.05080107704727273,1.2104702194357366,-2.499521454545433
1980-02-13,0.04360617879272727,1.2104702194357366,-2.2370376363636133
1980-02-14,0.02028819159272727,1.2104702194357366,-2.4840992727272506
1980-02-15,0.03761744628218182,1.2104702194357366,-0.4719185454545234
1980-02-16,0.01930867768581818,1.2104702194357366,-0.9341110909090669
1980-02-17,0.027135564567272726,1.2104702194357366,-2.028482909090886
1980-02-18,0.0035185842589090903,1.2104702194357366,0.8554983636363844
1980-02-19,0.16363334648727287,1.2104702194357366,0.8516660000000177
1980-02-20,0.14854637410909094,1.2104702194357366,2.2269876363636585
1980-02-21,0.05201438192727272,1.2104702194357366,2.9122861818182018
1980-02-22,0.05023689022690909,1.2104702194357366,2.558909818181842
1980-02-23,0.015396839498181816,1.2104702194357366,3.6128454545454765
1980-02-24,0.17500435662545463,1.2104702194357366,3.4795278181818388
1980-02-25,0.2223900655418183,1.2104702194357366,4.505652181818204
1980-02-26,0.0068852280349090906,1.2104702194357366,2.592194545454567
1980-02-27,0.03295336176872727,1.2104702194357366,1.594641090909116
1980-02-28,0.057947443025454536,1.2104702194357366,2.3272423636363815
1980-02-29,0.024912616682181817,1.2104702194357366,5.216588363636383
1980-03-01,1.2078570172800003,2.018240469208212,1.9904890909091095
